id_pedido,id_cliente,fecha,hora,id_departamento,id_seccion,id_producto,nombre_producto,precio_unitario,cantidad,precio_total
"9508,65360,""2023-04-10 00:00:00"",21,4,24,24852,Banana,1.05,3,3.15"
"9510,105299,""2023-10-06 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"9511,111410,""2023-09-12 00:00:00"",17,4,24,26209,Limones,0.68,4,2.72"
"9512,58250,""2023-01-24 00:00:00"",10,4,83,46979,""Espárragos"",1.95,4,7.8"
"9512,58250,""2023-01-24 00:00:00"",10,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"9512,58250,""2023-01-24 00:00:00"",10,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,7,6.16"
"9512,58250,""2023-01-24 00:00:00"",10,4,123,21903,""Espinacas Baby Orgánicas"",1.49,9,13.41"
"9513,99225,""2023-11-23 00:00:00"",2,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"9513,99225,""2023-11-23 00:00:00"",2,4,123,21903,""Espinacas Baby Orgánicas"",1.49,8,11.92"
"9514,65341,""2023-05-13 00:00:00"",20,4,16,31717,""Cilantro Orgánico"",0.69,5,3.45"
"9514,65341,""2023-05-13 00:00:00"",20,4,83,49683,""Pepino Kirby"",0.99,4,3.96"
"9514,65341,""2023-05-13 00:00:00"",20,4,24,24852,Banana,1.05,3,3.15"
"9516,71987,""2023-04-28 00:00:00"",13,4,24,47766,""Aguacate Orgánico"",1.75,4,7.0"
"9516,71987,""2023-04-28 00:00:00"",13,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"9519,105431,""2023-03-31 00:00:00"",16,4,24,5876,""Limón Orgánico"",0.72,3,2.16"
"9520,49855,""2023-09-29 00:00:00"",13,16,53,27086,Crema,1.02,3,3.06"
"9521,171605,""2023-06-18 00:00:00"",19,4,83,49683,""Pepino Kirby"",0.99,5,4.95"
"9530,145354,""2023-07-18 00:00:00"",20,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,5,6.25"
"9531,63653,""2023-02-23 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"9531,63653,""2023-02-23 00:00:00"",15,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"9531,63653,""2023-02-23 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"9531,63653,""2023-02-23 00:00:00"",15,4,123,40706,""Tomates Cherry Orgánicos"",2.55,2,5.1"
"9531,63653,""2023-02-23 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9532,165302,""2023-01-31 00:00:00"",12,4,24,28204,""Manzana Fuji Orgánica"",1.45,6,8.7"
"9532,165302,""2023-01-31 00:00:00"",12,4,24,24852,Banana,1.05,3,3.15"
"9533,8656,""2023-08-28 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"9533,8656,""2023-08-28 00:00:00"",8,4,24,37646,""Manzanas Gala Orgánicas"",1.98,4,7.92"
"9533,8656,""2023-08-28 00:00:00"",8,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,6,7.5"
"9533,8656,""2023-08-28 00:00:00"",8,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"9534,71689,""2023-03-14 00:00:00"",10,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"9534,71689,""2023-03-14 00:00:00"",10,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"9536,37223,""2023-03-12 00:00:00"",9,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"9536,37223,""2023-03-12 00:00:00"",9,7,115,44632,""Agua con Gas de Pomelo"",0.95,1,0.95"
"9536,37223,""2023-03-12 00:00:00"",9,4,83,30391,""Pepino Orgánico"",1.02,3,3.06"
"9536,37223,""2023-03-12 00:00:00"",9,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"9536,37223,""2023-03-12 00:00:00"",9,4,123,21616,""Rúcula Baby Orgánica"",1.55,3,4.65"
"9536,37223,""2023-03-12 00:00:00"",9,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,9,16.65"
"9536,37223,""2023-03-12 00:00:00"",9,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"9538,191511,""2023-08-10 00:00:00"",10,4,83,49683,""Pepino Kirby"",0.99,2,1.98"
"9543,61864,""2023-03-30 00:00:00"",19,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"9544,92082,""2023-03-08 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"9545,188236,""2023-01-31 00:00:00"",18,4,83,8518,""Cebolla Roja Orgánica"",0.92,1,0.92"
"9545,188236,""2023-01-31 00:00:00"",18,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,7,15.75"
"9545,188236,""2023-01-31 00:00:00"",18,4,83,17794,Zanahorias,0.95,2,1.9"
"9545,188236,""2023-01-31 00:00:00"",18,4,123,4920,""Uvas Rojas sin Semillas"",2.45,5,12.25"
"9547,82240,""2023-05-28 00:00:00"",6,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"9547,82240,""2023-05-28 00:00:00"",6,4,24,47766,""Aguacate Orgánico"",1.75,7,12.25"
"9547,82240,""2023-05-28 00:00:00"",6,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"9547,82240,""2023-05-28 00:00:00"",6,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,9,7.92"
"9551,10020,""2023-08-15 00:00:00"",19,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,1,2.45"
"9552,127481,""2023-02-26 00:00:00"",15,20,67,30489,""Hummus Original"",2.55,7,17.85"
"9552,127481,""2023-02-26 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9552,127481,""2023-02-26 00:00:00"",15,4,123,40706,""Tomates Cherry Orgánicos"",2.55,2,5.1"
"9552,127481,""2023-02-26 00:00:00"",15,4,123,39275,""Arándanos Orgánicos"",2.75,5,13.75"
"9553,178483,""2023-01-06 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,3,1.86"
"9555,78242,""2023-02-12 00:00:00"",14,4,24,5876,""Limón Orgánico"",0.72,7,5.04"
"9555,78242,""2023-02-12 00:00:00"",14,4,123,21616,""Rúcula Baby Orgánica"",1.55,5,7.75"
"9555,78242,""2023-02-12 00:00:00"",14,4,24,26209,Limones,0.68,6,4.08"
"9556,113774,""2023-02-09 00:00:00"",10,4,83,4605,""Cebollas Amarillas"",0.85,10,8.5"
"9557,168818,""2023-11-19 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"9557,168818,""2023-11-19 00:00:00"",20,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"9557,168818,""2023-11-19 00:00:00"",20,4,83,17794,Zanahorias,0.95,3,2.85"
"9557,168818,""2023-11-19 00:00:00"",20,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"9557,168818,""2023-11-19 00:00:00"",20,4,24,21137,""Fresas Orgánicas"",2.49,3,7.47"
"9559,191750,""2023-01-22 00:00:00"",18,4,16,31717,""Cilantro Orgánico"",0.69,6,4.14"
"9559,191750,""2023-01-22 00:00:00"",18,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,8,14.8"
"9559,191750,""2023-01-22 00:00:00"",18,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"9559,191750,""2023-01-22 00:00:00"",18,4,83,27104,""Coliflor Fresca"",1.48,6,8.88"
"9560,122814,""2023-01-01 00:00:00"",13,16,53,27086,Crema,1.02,5,5.1"
"9561,131399,""2023-03-02 00:00:00"",9,4,123,27966,""Frambuesas Orgánicas"",2.85,6,17.1"
"9561,131399,""2023-03-02 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"9563,174279,""2023-05-19 00:00:00"",9,20,67,30489,""Hummus Original"",2.55,2,5.1"
"9563,174279,""2023-05-19 00:00:00"",9,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"9563,174279,""2023-05-19 00:00:00"",9,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"9563,174279,""2023-05-19 00:00:00"",9,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"9563,174279,""2023-05-19 00:00:00"",9,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,5,4.4"
"9567,159956,""2023-11-09 00:00:00"",14,4,83,46979,""Espárragos"",1.95,4,7.8"
"9567,159956,""2023-11-09 00:00:00"",14,4,83,27104,""Coliflor Fresca"",1.48,7,10.36"
"9567,159956,""2023-11-09 00:00:00"",14,4,24,26209,Limones,0.68,5,3.4"
"9567,159956,""2023-11-09 00:00:00"",14,4,24,47626,""Limón Grande"",0.62,5,3.1"
"9568,142403,""2023-02-19 00:00:00"",17,4,123,40706,""Tomates Cherry Orgánicos"",2.55,5,12.75"
"9569,137918,""2023-02-17 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9569,137918,""2023-02-17 00:00:00"",10,4,123,39275,""Arándanos Orgánicos"",2.75,2,5.5"
"9572,145127,""2023-09-19 00:00:00"",12,4,24,28204,""Manzana Fuji Orgánica"",1.45,3,4.35"
"9572,145127,""2023-09-19 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,7,17.15"
"9572,145127,""2023-09-19 00:00:00"",12,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,6,13.5"
"9572,145127,""2023-09-19 00:00:00"",12,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,5,4.4"
"9573,2535,""2023-11-02 00:00:00"",6,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"9577,134305,""2023-04-29 00:00:00"",12,4,83,24964,""Ajo Orgánico"",0.98,4,3.92"
"9577,134305,""2023-04-29 00:00:00"",12,4,24,26209,Limones,0.68,4,2.72"
"9577,134305,""2023-04-29 00:00:00"",12,4,24,24852,Banana,1.05,2,2.1"
"9577,134305,""2023-04-29 00:00:00"",12,4,24,37646,""Manzanas Gala Orgánicas"",1.98,7,13.86"
"9578,28401,""2023-02-06 00:00:00"",12,4,24,24852,Banana,1.05,2,2.1"
"9578,28401,""2023-02-06 00:00:00"",12,4,24,47766,""Aguacate Orgánico"",1.75,6,10.5"
"9579,145253,""2023-01-28 00:00:00"",17,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,3,2.64"
"9579,145253,""2023-01-28 00:00:00"",17,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"9579,145253,""2023-01-28 00:00:00"",17,4,83,45007,""Calabacín Orgánico"",1.22,6,7.32"
"9581,193653,""2023-06-19 00:00:00"",19,4,83,30391,""Pepino Orgánico"",1.02,3,3.06"
"9582,168921,""2023-09-18 00:00:00"",8,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"9582,168921,""2023-09-18 00:00:00"",8,4,24,37646,""Manzanas Gala Orgánicas"",1.98,1,1.98"
"9582,168921,""2023-09-18 00:00:00"",8,4,24,5876,""Limón Orgánico"",0.72,4,2.88"
"9582,168921,""2023-09-18 00:00:00"",8,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"9583,143415,""2023-04-19 00:00:00"",17,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"9583,143415,""2023-04-19 00:00:00"",17,4,123,40706,""Tomates Cherry Orgánicos"",2.55,6,15.3"
"9584,74582,""2023-03-02 00:00:00"",20,7,115,44632,""Agua con Gas de Pomelo"",0.95,4,3.8"
"9585,28567,""2023-09-23 00:00:00"",0,4,83,49683,""Pepino Kirby"",0.99,4,3.96"
"9586,62890,""2023-08-09 00:00:00"",14,4,123,27966,""Frambuesas Orgánicas"",2.85,7,19.95"
"9586,62890,""2023-08-09 00:00:00"",14,4,83,30391,""Pepino Orgánico"",1.02,4,4.08"
"9586,62890,""2023-08-09 00:00:00"",14,4,83,4605,""Cebollas Amarillas"",0.85,4,3.4"
"9587,51704,""2023-06-04 00:00:00"",18,4,83,46979,""Espárragos"",1.95,6,11.7"
"9587,51704,""2023-06-04 00:00:00"",18,4,24,5876,""Limón Orgánico"",0.72,6,4.32"
"9587,51704,""2023-06-04 00:00:00"",18,4,83,28985,""Col Rizada Orgánica de Michigan"",2.55,3,7.65"
"9587,51704,""2023-06-04 00:00:00"",18,7,115,44632,""Agua con Gas de Pomelo"",0.95,5,4.75"
"9588,10649,""2023-07-10 00:00:00"",10,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,5,9.25"
"9588,10649,""2023-07-10 00:00:00"",10,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"9588,10649,""2023-07-10 00:00:00"",10,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"9589,156989,""2023-02-20 00:00:00"",16,4,123,21903,""Espinacas Baby Orgánicas"",1.49,3,4.47"
"9589,156989,""2023-02-20 00:00:00"",16,4,24,45066,""Manzana Honeycrisp"",1.55,3,4.65"
"9590,172607,""2023-05-29 00:00:00"",9,4,24,24852,Banana,1.05,7,7.35"
"9590,172607,""2023-05-29 00:00:00"",9,7,115,44632,""Agua con Gas de Pomelo"",0.95,8,7.6"
"9591,17006,""2023-06-25 00:00:00"",15,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"9591,17006,""2023-06-25 00:00:00"",15,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"9591,17006,""2023-06-25 00:00:00"",15,16,53,49235,""Crema Orgánica"",1.15,3,3.45"
"9591,17006,""2023-06-25 00:00:00"",15,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,7,6.16"
"9591,17006,""2023-06-25 00:00:00"",15,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,6,11.1"
"9592,46170,""2023-01-30 00:00:00"",17,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,6,11.1"
"9592,46170,""2023-01-30 00:00:00"",17,4,123,39275,""Arándanos Orgánicos"",2.75,1,2.75"
"9594,104844,""2023-10-23 00:00:00"",14,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"9594,104844,""2023-10-23 00:00:00"",14,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"9596,93101,""2023-07-21 00:00:00"",11,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,4,3.52"
"9596,93101,""2023-07-21 00:00:00"",11,4,24,5876,""Limón Orgánico"",0.72,5,3.6"
"9596,93101,""2023-07-21 00:00:00"",11,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,2,3.7"
"9596,93101,""2023-07-21 00:00:00"",11,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"9597,137995,""2023-05-08 00:00:00"",16,4,24,24852,Banana,1.05,7,7.35"
"9601,98714,""2023-04-23 00:00:00"",12,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,5,9.1"
"9601,98714,""2023-04-23 00:00:00"",12,4,24,16797,Fresas,2.05,6,12.3"
"9604,111612,""2023-05-30 00:00:00"",14,7,115,44632,""Agua con Gas de Pomelo"",0.95,5,4.75"
"9604,111612,""2023-05-30 00:00:00"",14,4,24,45066,""Manzana Honeycrisp"",1.55,4,6.2"
"9605,132582,""2023-02-11 00:00:00"",11,4,83,45007,""Calabacín Orgánico"",1.22,2,2.44"
"9608,100270,""2023-05-07 00:00:00"",8,4,24,24852,Banana,1.05,2,2.1"
"9608,100270,""2023-05-07 00:00:00"",8,4,24,16797,Fresas,2.05,3,6.15"
"9611,148352,""2023-09-01 00:00:00"",7,4,24,16797,Fresas,2.05,4,8.2"
"9612,146546,""2023-07-09 00:00:00"",11,4,24,47209,""Aguacate Hass Orgánico"",1.79,7,12.53"
"9612,146546,""2023-07-09 00:00:00"",11,4,83,49683,""Pepino Kirby"",0.99,6,5.94"
"9612,146546,""2023-07-09 00:00:00"",11,4,24,24852,Banana,1.05,5,5.25"
"9612,146546,""2023-07-09 00:00:00"",11,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"9612,146546,""2023-07-09 00:00:00"",11,4,24,26209,Limones,0.68,2,1.36"
"9612,146546,""2023-07-09 00:00:00"",11,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"9613,176781,""2023-12-27 00:00:00"",10,16,84,27845,""Leche Entera Orgánica"",0.99,4,3.96"
"9613,176781,""2023-12-27 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"9614,115506,""2023-02-26 00:00:00"",10,4,83,46979,""Espárragos"",1.95,3,5.85"
"9614,115506,""2023-02-26 00:00:00"",10,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,8,18.0"
"9614,115506,""2023-02-26 00:00:00"",10,4,83,8518,""Cebolla Roja Orgánica"",0.92,4,3.68"
"9614,115506,""2023-02-26 00:00:00"",10,4,24,47626,""Limón Grande"",0.62,4,2.48"
"9614,115506,""2023-02-26 00:00:00"",10,4,83,49683,""Pepino Kirby"",0.99,7,6.93"
"9615,200021,""2023-06-25 00:00:00"",20,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9617,41752,""2023-04-07 00:00:00"",12,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,4,9.8"
"9617,41752,""2023-04-07 00:00:00"",12,4,123,21903,""Espinacas Baby Orgánicas"",1.49,5,7.45"
"9618,123967,""2023-03-25 00:00:00"",16,4,83,45007,""Calabacín Orgánico"",1.22,5,6.1"
"9620,206207,""2023-06-12 00:00:00"",4,4,83,45007,""Calabacín Orgánico"",1.22,3,3.66"
"9620,206207,""2023-06-12 00:00:00"",4,7,115,44632,""Agua con Gas de Pomelo"",0.95,8,7.6"
"9620,206207,""2023-06-12 00:00:00"",4,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,4,7.28"
"9620,206207,""2023-06-12 00:00:00"",4,4,123,27966,""Frambuesas Orgánicas"",2.85,4,11.4"
"9621,13385,""2023-03-11 00:00:00"",11,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,5,8.9"
"9624,197505,""2023-02-14 00:00:00"",13,4,24,24852,Banana,1.05,3,3.15"
"9624,197505,""2023-02-14 00:00:00"",13,4,123,21616,""Rúcula Baby Orgánica"",1.55,6,9.3"
"9624,197505,""2023-02-14 00:00:00"",13,4,123,39275,""Arándanos Orgánicos"",2.75,6,16.5"
"9627,92286,""2023-03-23 00:00:00"",22,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"9628,136288,""2023-02-02 00:00:00"",14,7,115,44632,""Agua con Gas de Pomelo"",0.95,8,7.6"
"9628,136288,""2023-02-02 00:00:00"",14,4,24,24852,Banana,1.05,2,2.1"
"9628,136288,""2023-02-02 00:00:00"",14,16,53,27086,Crema,1.02,3,3.06"
"9628,136288,""2023-02-02 00:00:00"",14,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"9629,21000,""2023-05-31 00:00:00"",9,4,83,24964,""Ajo Orgánico"",0.98,3,2.94"
"9629,21000,""2023-05-31 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9629,21000,""2023-05-31 00:00:00"",9,16,84,27845,""Leche Entera Orgánica"",0.99,7,6.93"
"9630,15621,""2023-12-09 00:00:00"",12,4,123,42265,""Zanahorias Baby Orgánicas"",1.25,4,5.0"
"9631,182642,""2023-06-14 00:00:00"",12,20,67,30489,""Hummus Original"",2.55,7,17.85"
"9631,182642,""2023-06-14 00:00:00"",12,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"9632,147765,""2023-02-19 00:00:00"",0,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"9632,147765,""2023-02-19 00:00:00"",0,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,2,4.9"
"9632,147765,""2023-02-19 00:00:00"",0,4,24,28204,""Manzana Fuji Orgánica"",1.45,2,2.9"
"9632,147765,""2023-02-19 00:00:00"",0,4,24,47209,""Aguacate Hass Orgánico"",1.79,5,8.95"
"9632,147765,""2023-02-19 00:00:00"",0,4,123,21616,""Rúcula Baby Orgánica"",1.55,4,6.2"
"9632,147765,""2023-02-19 00:00:00"",0,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"9632,147765,""2023-02-19 00:00:00"",0,4,16,31717,""Cilantro Orgánico"",0.69,7,4.83"
"9633,198888,""2023-02-18 00:00:00"",16,4,24,21137,""Fresas Orgánicas"",2.49,7,17.43"
"9633,198888,""2023-02-18 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,3,7.35"
"9635,169199,""2023-07-21 00:00:00"",10,16,84,27845,""Leche Entera Orgánica"",0.99,4,3.96"
"9636,205787,""2023-11-07 00:00:00"",10,4,24,47209,""Aguacate Hass Orgánico"",1.79,6,10.74"
"9636,205787,""2023-11-07 00:00:00"",10,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"9637,188687,""2023-08-03 00:00:00"",7,4,83,44359,""Apio Orgánico en Ramillete Pequeño"",1.85,4,7.4"
"9637,188687,""2023-08-03 00:00:00"",7,4,24,21137,""Fresas Orgánicas"",2.49,2,4.98"
"9637,188687,""2023-08-03 00:00:00"",7,4,83,24964,""Ajo Orgánico"",0.98,6,5.88"
"9638,47844,""2023-04-09 00:00:00"",15,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,9,22.05"
"9638,47844,""2023-04-09 00:00:00"",15,4,83,22935,""Cebolla Amarilla Orgánica"",0.88,5,4.4"
"9640,151850,""2023-05-06 00:00:00"",15,4,123,39275,""Arándanos Orgánicos"",2.75,4,11.0"
"9641,100765,""2023-06-21 00:00:00"",9,16,53,49235,""Crema Orgánica"",1.15,4,4.6"
"9641,100765,""2023-06-21 00:00:00"",9,4,24,24852,Banana,1.05,6,6.3"
"9645,175003,""2023-05-23 00:00:00"",16,4,24,47626,""Limón Grande"",0.62,6,3.72"
"9647,97342,""2023-05-25 00:00:00"",7,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"9649,131093,""2023-10-07 00:00:00"",21,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,5,12.25"
"9649,131093,""2023-10-07 00:00:00"",21,4,123,27966,""Frambuesas Orgánicas"",2.85,5,14.25"
"9649,131093,""2023-10-07 00:00:00"",21,4,24,47209,""Aguacate Hass Orgánico"",1.79,3,5.37"
"9649,131093,""2023-10-07 00:00:00"",21,4,83,27104,""Coliflor Fresca"",1.48,4,5.92"
"9651,144889,""2023-05-22 00:00:00"",9,4,24,47209,""Aguacate Hass Orgánico"",1.79,4,7.16"
"9653,150903,""2023-07-22 00:00:00"",0,4,123,4920,""Uvas Rojas sin Semillas"",2.45,2,4.9"
"9654,162679,""2023-03-13 00:00:00"",12,4,24,26209,Limones,0.68,2,1.36"
"9654,162679,""2023-03-13 00:00:00"",12,4,24,24852,Banana,1.05,4,4.2"
"9656,178323,""2023-02-05 00:00:00"",19,4,24,16797,Fresas,2.05,7,14.35"
"9659,45139,""2023-03-06 00:00:00"",13,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9659,45139,""2023-03-06 00:00:00"",13,4,24,21137,""Fresas Orgánicas"",2.49,5,12.45"
"9659,45139,""2023-03-06 00:00:00"",13,4,24,37646,""Manzanas Gala Orgánicas"",1.98,3,5.94"
"9659,45139,""2023-03-06 00:00:00"",13,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,1,2.25"
"9662,11236,""2023-10-17 00:00:00"",10,4,24,24852,Banana,1.05,9,9.45"
"9664,61660,""2023-02-09 00:00:00"",14,4,24,16797,Fresas,2.05,7,14.35"
"9664,61660,""2023-02-09 00:00:00"",14,4,24,26209,Limones,0.68,4,2.72"
"9665,161617,""2023-02-08 00:00:00"",20,16,84,27845,""Leche Entera Orgánica"",0.99,5,4.95"
"9666,144561,""2023-03-31 00:00:00"",10,4,24,28204,""Manzana Fuji Orgánica"",1.45,10,14.5"
"9666,144561,""2023-03-31 00:00:00"",10,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"9667,655,""2023-09-25 00:00:00"",19,4,24,16797,Fresas,2.05,3,6.15"
"9667,655,""2023-09-25 00:00:00"",19,4,83,8518,""Cebolla Roja Orgánica"",0.92,10,9.2"
"9668,87735,""2023-11-30 00:00:00"",23,4,24,26209,Limones,0.68,4,2.72"
"9668,87735,""2023-11-30 00:00:00"",23,4,24,21137,""Fresas Orgánicas"",2.49,6,14.94"
"9669,28869,""2023-01-01 00:00:00"",15,4,24,47766,""Aguacate Orgánico"",1.75,4,7.0"
"9670,169246,""2023-03-17 00:00:00"",11,4,123,21903,""Espinacas Baby Orgánicas"",1.49,2,2.98"
"9673,184027,""2023-02-04 00:00:00"",11,4,123,21616,""Rúcula Baby Orgánica"",1.55,6,9.3"
"9675,77553,""2023-09-27 00:00:00"",16,16,53,27086,Crema,1.02,2,2.04"
"9675,77553,""2023-09-27 00:00:00"",16,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,8,19.6"
"9676,194370,""2023-01-31 00:00:00"",21,4,24,28204,""Manzana Fuji Orgánica"",1.45,8,11.6"
"9678,194187,""2023-03-07 00:00:00"",17,4,24,24852,Banana,1.05,4,4.2"
"9680,93308,""2023-10-17 00:00:00"",17,4,16,31717,""Cilantro Orgánico"",0.69,7,4.83"
"9681,139589,""2023-04-23 00:00:00"",11,4,24,47626,""Limón Grande"",0.62,3,1.86"
"9682,45090,""2023-10-04 00:00:00"",7,4,24,8277,""Manzana Honeycrisp Orgánica"",1.78,3,5.34"
"9682,45090,""2023-10-04 00:00:00"",7,4,24,24852,Banana,1.05,4,4.2"
"9682,45090,""2023-10-04 00:00:00"",7,4,123,21903,""Espinacas Baby Orgánicas"",1.49,4,5.96"
"9682,45090,""2023-10-04 00:00:00"",7,16,84,27845,""Leche Entera Orgánica"",0.99,1,0.99"
"9682,45090,""2023-10-04 00:00:00"",7,4,123,4920,""Uvas Rojas sin Semillas"",2.45,6,14.7"
"9683,126410,""2023-03-16 00:00:00"",21,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9685,12514,""2023-11-06 00:00:00"",14,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"9685,12514,""2023-11-06 00:00:00"",14,4,123,4920,""Uvas Rojas sin Semillas"",2.45,4,9.8"
"9688,156413,""2023-10-16 00:00:00"",19,4,123,21903,""Espinacas Baby Orgánicas"",1.49,9,13.41"
"9690,184567,""2023-07-03 00:00:00"",15,4,83,46979,""Espárragos"",1.95,7,13.65"
"9690,184567,""2023-07-03 00:00:00"",15,4,83,41950,""Racimo de Tomates Orgánicos"",2.25,9,20.25"
"9693,9719,""2023-01-02 00:00:00"",11,4,24,28204,""Manzana Fuji Orgánica"",1.45,5,7.25"
"9693,9719,""2023-01-02 00:00:00"",11,4,83,30391,""Pepino Orgánico"",1.02,4,4.08"
"9693,9719,""2023-01-02 00:00:00"",11,4,123,4920,""Uvas Rojas sin Semillas"",2.45,6,14.7"
"9694,173453,""2023-02-17 00:00:00"",9,4,24,13176,""Bolsa de Bananas Orgánicas"",2.45,6,14.7"
"9694,173453,""2023-02-17 00:00:00"",9,4,24,47766,""Aguacate Orgánico"",1.75,5,8.75"
"9694,173453,""2023-02-17 00:00:00"",9,4,123,21903,""Espinacas Baby Orgánicas"",1.49,6,8.94"
"9694,173453,""2023-02-17 00:00:00"",9,4,24,19057,""Manzana Fuji Extra Grande Orgánica"",1.82,3,5.46"
